piid,round,readings
0,106,0.204482,
0,107,0.206671,
0,108,0.202933,
0,109,0.208067,
0,110,0.20462,
0,111,0.207053,
0,112,0.204615,
0,113,0.204071,
0,114,0.203061,
0,115,0.207463,
0,116,0.215077,
0,117,0.22523,
0,118,0.284128,
0,119,0.211189,
0,120,0.209017,
0,121,0.203955,
0,122,0.204992,
0,123,0.203016,
0,124,0.216886,
0,125,0.209559,
0,126,0.212038,
0,127,0.217041,
0,128,0.215327,
0,129,0.222823,
0,130,0.220292,
0,131,0.22513,
0,132,0.227546,
0,133,0.221942,
0,134,0.212041,
0,135,0.218669,
0,136,0.222567,
0,137,0.223118,
0,138,0.220562,
0,139,0.233872,
0,140,0.223089,
0,141,0.211358,
0,142,0.213362,
0,143,0.215691,
0,144,0.213171,
0,145,0.221172,
0,146,0.218905,
0,147,0.210004,
0,148,0.205044,
0,149,0.206787,
0,150,0.217925,
0,151,0.219726,
0,152,0.222265,
0,153,0.219644,
0,154,0.221339,
0,155,0.208311,
0,156,0.268329,
0,157,0.228707,
0,158,0.217208,
0,159,0.221265,
0,160,0.218576,
0,161,0.218223,
0,162,0.213043,
0,163,0.219329,
0,164,0.216685,
0,165,0.218377,
0,166,0.222298,
0,167,0.234249,
0,168,0.245223,
0,169,0.221938,
0,170,0.219608,
0,171,0.220062,
0,172,0.213126,
0,173,0.211685,
0,174,0.216935,
0,175,0.21434,
0,176,0.208914,
0,177,0.205701,
0,178,0.20995,
0,179,0.211917,
0,180,0.207738,
0,181,0.202777,
0,182,0.203831,
0,183,0.205205,
0,184,0.206214,
0,185,0.215024,
0,186,0.217805,
0,187,0.220754,
0,188,0.214056,
0,189,0.211094,
0,190,0.216876,
0,191,0.2146,
0,192,0.206186,
0,193,0.215091,
0,194,0.219408,
0,195,0.20769,
0,196,0.217006,
0,197,0.217644,
0,198,0.207422,
0,199,0.217107,
0,200,0.257273,
0,201,0.210624,
0,202,0.214098,
0,203,0.214027,
0,204,0.212914,
0,205,0.203696,
0,206,0.205756,
0,207,0.206512,
0,208,0.205176,
0,209,0.207187,
0,210,0.21237,
0,211,0.216032,
0,212,0.204804,
0,213,0.21274,
0,214,0.202192,
0,215,0.201046,
0,216,0.20769,
0,217,0.208458,
0,218,0.206583,
0,219,0.206751,
0,220,0.212555,
0,221,0.211773,
0,222,0.21455,
0,223,0.208765,
0,224,0.212572,
0,225,0.21495,
0,226,0.214676,
0,227,0.22027,
0,228,0.215203,
0,229,0.215968,
0,230,0.215719,
0,231,0.209371,
0,232,0.219388,
0,233,0.217243,
0,234,0.217335,
0,235,0.221713,
0,236,0.218599,
0,237,0.211844,
0,238,0.219217,
0,239,0.217618,
0,240,0.220334,
0,241,0.214503,
0,242,0.228014,
0,243,0.221269,
0,244,0.214035,
0,245,0.217598,
0,246,0.21938,
0,247,0.220749,
0,248,0.219271,
0,249,0.219522,
0,250,0.219955,
0,251,0.215121,
0,252,0.211224,
0,253,0.215515,
0,254,0.210788,
0,255,0.211418,
0,256,0.211487,
0,257,0.21704,
0,258,0.216404,
0,259,0.206486,
0,260,0.204542,
0,261,0.212588,
0,262,0.219294,
0,263,0.208623,
0,264,0.211079,
0,265,0.222659,
0,266,0.209747,
0,267,0.204793,
0,268,0.212392,
0,269,0.222928,
0,270,0.221822,
0,271,0.212105,
0,272,0.218796,
0,273,0.205671,
0,274,0.204874,
0,275,0.205249,
0,276,0.215271,
0,277,0.214699,
0,278,0.221749,
0,279,0.234954,
0,280,0.229069,
0,281,0.217447,
0,282,0.214919,
0,283,0.21858,
0,284,0.217675,
0,285,0.210017,
0,286,0.252359,
0,287,0.209685,
0,288,0.204576,
0,289,0.204698,
0,290,0.205065,
0,291,0.203445,
0,292,0.211791,
0,293,0.213157,
0,294,0.216791,
0,295,0.205101,
0,296,0.209214,
0,297,0.210736,
0,298,0.223632,
0,299,0.222413,
0,300,0.215634,
0,301,0.216326,
0,302,0.221763,
0,303,0.205004,
0,304,0.211499,
0,305,0.21144,
0,306,0.216056,
0,307,0.211453,
0,308,0.213807,
0,309,0.205493,
0,310,0.200667,
0,311,0.203186,
0,312,0.210182,
0,313,0.212957,
0,314,0.216329,
0,315,0.218538,
0,316,0.20921,
0,317,0.205035,
0,318,0.20464,
0,319,0.207574,
0,320,0.212375,
0,321,0.218232,
0,322,0.223314,
0,323,0.234189,
0,324,0.212974,
0,325,0.211291,
0,326,0.211626,
0,327,0.214029,
0,328,0.218517,
0,329,0.222246,
0,330,0.220166,
0,331,0.220597,
0,332,0.209906,
0,333,0.208054,
0,334,0.212979,
0,335,0.208855,
0,336,0.217411,
0,337,0.206633,
0,338,0.215949,
0,339,0.212006,
0,340,0.20549,
0,341,0.209525,
0,342,0.20985,
0,343,0.205998,
0,344,0.210386,
0,345,0.213473,
0,346,0.212154,
0,347,0.20822,
0,348,0.206732,
0,349,0.21235,
0,350,0.216525,
0,351,0.224223,
0,352,0.213792,
0,353,0.215516,
0,354,0.206269,
0,355,0.205296,
0,356,0.210513,
0,357,0.218903,
0,358,0.217366,
0,359,0.218652,
0,360,0.221805,
0,361,0.211863,
0,362,0.210815,
0,363,0.207247,
0,364,0.212001,
0,365,0.217791,
0,366,0.217666,
0,367,0.22399,
0,368,0.209674,
0,369,0.22447,
0,370,0.211947,
0,371,0.210013,
0,372,0.210409,
0,373,0.214828,
0,374,0.211416,
0,375,0.212982,
0,376,0.207383,
0,377,0.20259,
0,378,0.207411,
0,379,0.21364,
0,380,0.209313,
0,381,0.217863,
0,382,0.210005,
0,383,0.211692,
0,384,0.208258,
0,385,0.205021,
0,386,0.214457,
0,387,0.215878,
0,388,0.220657,
0,389,0.2124,
0,390,0.207786,
0,391,0.205205,
0,392,0.204085,
0,393,0.248511,
